keyword,rank,search_account,note_id,note_url,title,desc,type,author_id,nickname,liked_count,collected_count,comment_count,share_count,target_brand,target_brand_emotion,target_brand_keywords
缕灵,55,,655b82fa000000003203350b,https://www.xiaohongshu.com/explore/655b82fa000000003203350b?xsec_token=ABbjaKshpVM7jlpcrrzlSlq9FVeycg4dqqonMOqFzvkgw=&xsec_source=pc_search,living proof护发素跌到200以下等于不要钱,"对头皮好一点 头发也能牢固一点
之前洗发水就很久没上架了
这回应该是货源充足
否则早就断货了
护发素就配给长头发的宝宝
油头短发可以不用
发根扁塌真的要试试它
头发蓬松了脸也能小一圈
	
它的确有黑科技 麻省理工研制
但黑科技不是变魔法 不要幻想到不切实际的程度
它能改善 但出油厉害的根源肯定还是身体调理
想长期解决油头
肯定还要早睡早起多喝水 balabala
如果换洗发水都解决不了 发根扁塌的话
真的不能怪洗发水了 要找找其他原因
	
另外就是不要买到假货
每天出门 还要做饭的话
最好还是2天一洗 买大瓶不心疼
	
#Livingproof[话题]# #黑科技[话题]# #輕鬆趕走扁塌髮根[话题]# #发根蓬松[话题]# #显脸小[话题]# #解决头皮头发所有问题[话题]# #发量惊人[话题]# #亚马逊海外购[话题]# #亚马逊[话题]# #每天洗头[话题]# #头发不油[话题]# #livingproof洗发水[话题]# #麻省理工[话题]# #Livingproof缕灵[话题]#",normal,5bbb9bc94bcb9c0001dc7cbf,叫我酥心糖,42.0,37.0,50.0,30.0,Living Proof,正向,"黑科技, 麻省理工研制, 改善发根, 显脸小"
缕灵,63,,67308a19000000003c016170,https://www.xiaohongshu.com/explore/67308a19000000003c016170?xsec_token=ABdh2DXNEOdFMqapTPo5O4BJx5TdhZa0Jpgf8lPW73yw0=&xsec_source=pc_search,细软塌救星洗发水,"Living proof 缕灵丰盈蓬松控油洗发水
一直使用，效果很好
用了其他洗发水都不如这个好",normal,58a01f7a5e87e74bd65e37ab,小喵咪呀,0.0,0.0,1.0,0.0,Living Proof,正向,"效果很好, 不如这个好"
缕灵,64,,65b71d04000000000c004571,https://www.xiaohongshu.com/explore/65b71d04000000000c004571?xsec_token=ABbhs_YrrEBbQi3MAExv9fuRql9gYRwrYcwlEsOr3mLNk=&xsec_source=pc_search,油扁塌冲它就完事了！高颅顶轻松get！,"细软塌+大油头真的很爱living proof缕灵.这组丰盈蓬松护发cp！空瓶贼多次了！
不吹不黑 它的控油蓬松度大油头用完感觉头皮都在呼吸！除了有点小贵 真的没毛病！
	
⚪缕灵丰盈蓬松洗发水
透明啫喱质地 上头轻松就能搓出丰富细腻的泡沫
洗完头皮贼清爽！
发丝根根分明 有种被支棱起来的感觉！
吹干就能轻松get高颅顶头发看起来丰盈蓬松！
从视觉上看发量翻倍！
	
⚪缕灵丰盈蓬松洗发水
因为经常染烫发丝受损难免会有些毛躁干枯
搭配同款护发素使用 深层修护受损发丝
丝滑奶冻质地 一冲即净
洗完头发一梳到底 顺滑有光泽
这一套搭配使用下来
头发蓬松柔顺发丝还带着清新的果香
大油头坚持个三天不在话下！而且发丝越用用越强韧！
#控油洗发水[话题]##控油蓬松洗发水[话题]##洗发水推荐[话题]##护发养发[话题]##细软塌发质[话题]##细软塌必入蓬松洗发水[话题]##洗护好物[话题]##浴室好物[话题]##小众洗护[话题]##浪漫生活的记录者[话题]##提升幸福的小物[话题]##宝藏个护ontime[话题]##油头救星[话题]##livingproof缕灵[话题]##livingproof洗发水[话题]##livingproof护发素[话题]##看得见的肽蓬松力[话题]#",normal,5a3b36584eacab5bd2aa36ac,WHERE.呱呱的主人,66.0,39.0,24.0,3.0,Living Proof,正向,"控油蓬松, 发量翻倍, 修护受损发丝, 不沾枕头"
缕灵,69,,67e15fdd000000001b03bed4,https://www.xiaohongshu.com/explore/67e15fdd000000001b03bed4?xsec_token=ABkX-AZI6VDHBGZ-tqEW7qSbhF64n8QURbR8ieFyQ1l9E=&xsec_source=pc_search,缕灵！我是真的受够了！！！！,"真的够够了，每天就这么不间断地滴滴滴滴滴滴，每一天！！！！每时每刻！！！！到底能不能改进一下你们的泵头！！！！还我置物架干净清爽也是你们的职责之一好吗！！！！造成的浪费我就不说了！
	
#缕灵[话题]# #livingproof[话题]#  @Living proof 缕灵 @Living proof缕灵 @Living proof缕灵 @Living proof 缕灵",normal,5a5768004eacab5fb1edbf2a,哈利波波波波特,0.0,1.0,11.0,0.0,Living Proof,负向,"受够了, 不间断地滴滴滴滴滴滴, 能不能改进一下你们的泵头, 还我置物架干净清爽, 造成的浪费"
缕灵,70,,682eaf150000000020029b7f,https://www.xiaohongshu.com/explore/682eaf150000000020029b7f?xsec_token=ABbuh-n7z5JY3TJH0YWJaaXPhwVCgwVWZg5QDwry1IoHA=&xsec_source=pc_search,美国LivingProof缕灵洗护系列合集,"日常洗护要用就用安全 有性价比的
比如美国专业高端科技护发品牌LivingProof缕灵👏🏻
尤其丰盈蓬松系列
拯救超级大油头巨猛！
洗完又干净又清爽还轻松get高颅顶
发根直立 蓬蓬的～
48小时持续控油蓬松
亲测三天不洗头都不带油不带贴头皮的
长期用还能充盈发芯 提升发质
超级省心!!
	
Living Proof全线产品均采用无硅油配方
成分温和安全，上市前都要经过16项严格测试
还含有OFPMA、PBAE和ETAS等专为不同发质研发的专利成分技术
拥有抗油抗水、防灰尘、抗毛糙、强发芯、控油蓬松等功效
产品根据针对性的功效细分为多个系列
绝对是市面上一般的洗护产品不能比的
	
[星R]缕灵丰盈蓬松洗发水 护发素
单用可，搭配着用效果更好
发尾根根直立，高颅顶拔地而起！
而且不是炸毛感，是那种又蓬松又顺滑的显发量头包脸氛围感！！
	
专业临床测试
✅洗1次清爽蓬松48小时！
✅洗3次发芯强韧发丝增粗4.22%！
	
﻿#livingproof护发素[话题]#﻿ ﻿#livingproof丰盈蓬松洗发水[话题]#﻿ ﻿#缕灵[话题]#﻿",normal,5ea3dacf00000000010079b5,豆小圆,0.0,0.0,0.0,0.0,Living Proof,正向,"拯救超级大油头巨猛, 洗完又干净又清爽, 轻松get高颅顶, 发根直立, 蓬蓬的, 48小时持续控油蓬松, 亲测三天不洗头都不带油不带贴头皮的, 长期用还能充盈发芯, 提升发质, 超级省心, 无硅油配方, 成分温和安全, 经过16项严格测试, 专利成分技术, 抗油抗水, 防灰尘, 抗毛糙, 强发芯, 控油蓬松, 专业临床测试, 洗1次清爽蓬松48小时, 洗3次发芯强韧发丝增粗4.22%"
缕灵,71,,64f3fd980000000020002935,https://www.xiaohongshu.com/explore/64f3fd980000000020002935?xsec_token=ABEMHrPnjqKlIZn2dof8Mqt45TdLIHLhl-rsM7Bc7me0w=&xsec_source=pc_search,⚠️避雷针：超难用的油头洗护没有之一,"救命🆘！没有用过的产品绝不乱讲话。
这次真的有点出离愤怒。油头真的千万不要买，踩雷踩得稳稳的。
	
一生油头所以一直在寻找好用的洗发水，什么叫好用？要求不高：
👉洗完吹干要有清爽轻盈感
👉有没有#高颅顶[话题]# 我不在乎！但至少1.5-2天不用洗头。
	
几星期前被小红书种草到Living proof这款洗发水➕护发素。立马奔到Sephora洗发水护发素配齐两瓶60欧，用了半瓶不到：就这⁉️⁉️
每次洗完不仅没有清爽轻盈的感觉，尤其是护发素真的怎么冲都感觉没冲干净，连假滑都不舍得给我感受一下。而且用超市买4-5欧的欧莱雅卡尼尔至少也是第二天中午才感觉开始油，结果用了这以后可以迅速达到“早上洗头，下午四五点就闻到自己头皮的味道”请问是认真的吗？
	
还要吐槽开口设计，不能好好按个泵头非整些花里胡哨的，每次洗澡洗头光着身子使出吃奶的劲儿挤压瓶身才能搞出来。讲真 @Living proof缕灵 到底有没有在好好做产品？还是尽花💰作推广了？产品真的有找目标消费者做过test？如果样本低于40个我只能说谢谢您慢走不送。这样一瓶卖30欧真的疯了！[石化R][石化R] 唯一大概就是味道不难闻。
	
吐槽归吐槽，下回给#油头[话题]# 们推荐好用的洗发水！
	
#油头[话题]# #油头洗发水[话题]# #控油洗发水[话题]# #洗发水推荐[话题]# #洗发水测评[话题]#",normal,5ad78e0fe8ac2b29567c6978,24年的拉菲,6.0,0.0,1.0,4.0,Living Proof,负向,"没冲干净, 假滑"
缕灵,75,,67245bc8000000001a01ff7d,https://www.xiaohongshu.com/explore/67245bc8000000001a01ff7d?xsec_token=ABJTXQZfGRf4QnJsVwMOMuOZ38B1fB70THe6B8pxXA1PA=&xsec_source=pc_search,避雷天猫livingproof,"买了一套他家洗发水 第一次寄来是漏的
然后说补偿25元 但是我不想要就拒绝
所以换货了 但是二次换回来的还是漏的
看着还是原来那个漏的
要不是心疼我辛辛苦苦抢的李佳琦红包
我就真的退了 这么无良的商家真恶心
#livingproof[话题]#",normal,5e8b786e0000000001002639,啾了个啾,20.0,0.0,1.0,1.0,Living Proof,负向,"漏货, 换货无效, 性价比低"
缕灵,76,,682320d2000000000f03a655,https://www.xiaohongshu.com/explore/682320d2000000000f03a655?xsec_token=ABqsAN3FG4lQ_6WAXsRUAa8LZnx6wh714QKJ75b3qQLYs=&xsec_source=pc_search,神仙洗发水的神仙机制！从没这么低过！,"氨基酸配方，不会干干涩涩的！
这款是livingproof每日圆满
更适合干性发质的宝子
滋养干枯毛燥 睡一觉头发都不带打结的！
	
官方200+💰！仅此一批清完即止！
油头宝子们去冲丰盈蓬松款[害羞R]
	
#livingproof洗发水[话题]# #缕灵丰盈蓬松洗发水[话题]# #Livingproof缕灵[话题]# #进口洗发水[话题]# #洗发水清仓捡漏[话题]# #洗发水控油蓬松[话题]# #干枯毛燥洗发水[话题]# #氨基酸洗发水[话题]# #去屑止痒洗发水[话题]# #洗发水蓬松细软塌[话题]#",video,62e8b5ab000000001501ae8e,小甜蜜丸子,0.0,0.0,2.0,1.0,Living Proof,正向,"不会干干涩涩的, 滋养干枯毛燥, 不带打结的"
缕灵,77,,682eb413000000000f031ab2,https://www.xiaohongshu.com/explore/682eb413000000000f031ab2?xsec_token=ABG30OPiP0GB2HgEzamJQZtDVasBcWudewRHJK1C5aJeA=&xsec_source=pc_search,册那‼️打到79💰！官方200+没下来过。。,"谁懂！缕灵蓬松的效果让我服的透透的！
不是拔干的单纯去油
而且带有轻盈水润感的蓬松！
头皮巨清爽 头发根根分明！
	
挤出来是流动性很强的啫喱质地
很高级的清香～
洗完三天 发丝还带着若有若无的香气
这个折扣性价比拉满了！保税仓发的！
	
#livingproof洗发水[话题]# #Livingproof缕灵[话题]# #洗发水控油蓬松[话题]# #缕灵丰盈蓬松洗发水[话题]# #养发高端局[话题]# #洗发水去屑止痒控油蓬松[话题]# #洗发水618[话题]# #进口洗发水[话题]# #头发油用什么洗发水[话题]#",video,62e8b5ab000000001501ae8e,小甜蜜丸子,0.0,0.0,1.0,1.0,Living Proof,正向,高级感
缕灵,80,,673dfd3800000000020295ad,https://www.xiaohongshu.com/explore/673dfd3800000000020295ad?xsec_token=ABJBYsdZGpMVtLH-rg9bEzObGCT7NgoMrnYBm0cRYM0rA=&xsec_source=pc_search,我宣布 24 年细软塌最好用的洗发水出现了！,"Living proof.缕灵
本细软塌大油头表示真的超级好用啊！！！
味道带点淡淡清新的果香
主要是洗完头巨蓬松！且巨有光泽感！！！
很多去油洗发水虽然去油能力很强，但是洗完头发都干绷绷的，这款让本细软塌尝到了，头发干净清爽但是又很有光泽的感觉！！狠狠爱了❤️（重点我没有用护发素的情况下都带明显光泽 TvT）
续航能力也强，2天完全hold得住[加油R]
去屑能力也很强，这款他没有吹过去屑这个点，但是我被惊艳了
	
唯一的缺点是在焦虑用什么代替它交换使用[吧唧R]
#livingproof蓬松洗发水[话题]# #油头救星[话题]# #油头洗发水[话题]##24年好物清单[话题]#",normal,650afb4f000000001200698e,momo,2.0,2.0,0.0,2.0,Living Proof,正向,"最好用的, 超级好用, 狠狠爱了, 被惊艳了"
缕灵,82,,67a5b91a0000000018008b44,https://www.xiaohongshu.com/explore/67a5b91a0000000018008b44?xsec_token=ABbWEs7-ADaIAfRdf-XJPHta5H0kg-mi_mBnIso-Ry8rw=&xsec_source=pc_search,是谁被摸老师种草了,实在是太贵了，所以买了试用，刚刚洗完头，哇哦，真的是蓬松。我之前用赛逸，洗完是那种干、炸的状态，缕灵洗完，不炸了，梳头发不打结。不确定头屑和抗痒如何，需要再洗几次看看。,normal,601d12da0000000001005228,孟夏草木长,0.0,0.0,0.0,0.0,Living Proof,正向,"蓬松, 不炸了, 不打结"
缕灵,85,,68064f93000000001d0178ad,https://www.xiaohongshu.com/explore/68064f93000000001d0178ad?xsec_token=ABuQxYeULrUdar-hc5emIRVI1RNRz9P5EJn5l9Wk45bjI=&xsec_source=pc_search,捡漏❗花点小💰get高颅顶小心机～,"现在真的是骨折底裤💰！🈚更低！
还是保税仓直发[购物车R]正品保障[棒R]
细软塌姐妹必备❗
#细软塌洗发水推荐[话题]# #洗发水蓬松去油[话题]# #livingproof洗发水[话题]# #缕灵丰盈蓬松洗发水[话题]# #livingproof缕灵[话题]# #洗发水去屑止痒控油蓬松[话题]# #蓬蓬肽增粗发芯[话题]# #蓬松自然到无懈可击[话题]# #夏季洗发水推荐控油蓬松[话题]#",video,62790ce6000000001501745f,bellaaaa,2.0,0.0,0.0,1.0,Living Proof,正向,"细软塌必备, 控油蓬松"
缕灵,86,,67fbb83e00000000090166e4,https://www.xiaohongshu.com/explore/67fbb83e00000000090166e4?xsec_token=ABU27b4Mhyo_U1AZ6nucko00kBe7jMRTJZwbg_68m5Asc=&xsec_source=pc_search,空瓶记缕灵洗发水,这款洗发水泡沫丰富，去油效果好，洗后头发蓬松。后面有需要会再回购，推荐！,normal,5b74499a39c7540001c3888a,莫愁,0.0,0.0,0.0,0.0,Living Proof,正向,"泡沫丰富, 去油效果好, 洗后头发蓬松, 会再回购, 推荐"
缕灵,88,,62dfd3ef000000001e014c33,https://www.xiaohongshu.com/explore/62dfd3ef000000001e014c33?xsec_token=ABc4tkf_R0P29kdQnkBojjnxEEZiovGirR2kZVKKOgHAA=&xsec_source=pc_search,扁塌大油头原地respect 🫡5秒拥有高颅顶！,"感谢Living proof缕灵.的投喂～
-
油扁塌的痛谁懂😢
一天没洗头发就油的不成样子..
贴着头皮的那种！看着整个人憔悴又邋遢
出门约会逛街真的不忍直视！
新get的干发喷雾真的救我于水火之中
出门之前在距离头发15-20cm对着油腻处一喷
再抓两下 发根就支棱起来了！很自然
而且不会留白干涩 还很柔顺光泽
自拍🤳起来氛围感满满 日常真的离不开了！
#干发喷雾[话题]# #发根蓬松[话题]# #油头救星[话题]# #拯救头发油腻的好东西[话题]##Livingproof[话题]# #缕灵[话题]#",normal,5bd8daa40c2a0b000116ad71,一只熊,45.0,17.0,18.0,1.0,Living Proof,正向,"救我于水火, 发根蓬松, 自然柔顺, 氛围感"
缕灵,90,,6841557000000000220254b3,https://www.xiaohongshu.com/explore/6841557000000000220254b3?xsec_token=ABM16catNEKsZW9cw3Qx9EEN-8Un249bZ4Xyr2mwx84Sg=&xsec_source=pc_search,"告别细软塌 告别大油头 重回高颅顶
天气越来越热 ，对于我这种油性发质更是难熬 半天不洗就油呼呼 ，头发贴脸给人感觉脸又大整个人也不精致
偶然的机会在朋友家试用了缕灵洗发水效果很不错，本身我的头皮有些敏感 选不好洗发水容易有头屑 ，缕灵这款很温和洗完吹干整个头发都丰盈蓬松起来了 配合它的护发素 简直又顺又亮。
我寻思睡醒一觉看看第二天效果，竟然没出油，蓬松持久度挺不错，这样我可以两天洗一次头发啦，减少了洗头发时间这样早上可以多睡一会， 这样还减少了脱发，头发洗的太勤会掉的更多，立马下单了一套，从此告别细软","告别细软塌 告别大油头 重回高颅顶
天气越来越热 ，对于我这种油性发质更是难熬 半天不洗就油呼呼 ，头发贴脸给人感觉脸又大整个人也不精致
偶然的机会在朋友家试用了缕灵洗发水效果很不错，本身我的头皮有些敏感 选不好洗发水容易有头屑 ，缕灵这款很温和洗完吹干整个头发都丰盈蓬松起来了 配合它的护发素 简直又顺又亮。
我寻思睡醒一觉看看第二天效果，竟然没出油，蓬松持久度挺不错，这样我可以两天洗一次头发啦，减少了洗头发时间这样早上可以多睡一会， 这样还减少了脱发，头发洗的太勤会掉的更多，立马下单了一套，从此告别细软塌 我的发缝也保住了。
#缕灵[话题]# #livingproof[话题]# #丰盈蓬松洗发水[话题]# #细软塌洗发水[话题]# #控油洗发水[话题]# #高颅顶[话题]#",normal,61fd3e000000000010008b01,- 郝,0.0,0.0,0.0,1.0,Living Proof,正向,"效果好, 温和, 丰盈蓬松, 顺亮, 控油, 蓬松, 高颅顶"
缕灵,91,,66768cc9000000001d01bda4,https://www.xiaohongshu.com/explore/66768cc9000000001d01bda4?xsec_token=ABuHSB4AtS42vcv9jSi6FzLKq7IGT3pINelAR-3Fw_8sc=&xsec_source=pc_search,living proof 你礼貌吗！！！,"干发喷雾 265块钱 不算便宜
用了不超过三次
喷！
头！
坏！
了！
你敢想！！！
今后避雷这个品牌的产品！！！[生气R][生气R][生气R]
#避雷[话题]# #缕灵干发喷雾[话题]#",normal,5b7587c62ea300000136bfbf,想要断舍离的六一节,8.0,1.0,15.0,2.0,Living Proof,负向,"头坏了, 避雷"
缕灵,93,,67dacea0000000001203ca59,https://www.xiaohongshu.com/explore/67dacea0000000001203ca59?xsec_token=AB20krvcsmxbus9yluSX6VCq-N0abRtuSC8Nw-8ekTn6c=&xsec_source=pc_search,发现一款可以少洗头的洗发水🤔,"油头困扰，头发总是贴着头皮，显得脸大没气质？😩别急，我来帮你解决！
	
首先，Living proof品牌的全效丰盈蓬松洗发水236ml（25.10到期），是你的救星。这款洗发水富含氨基酸表活，能温和清洁，同时避免硅油的沉积，让你的头发轻盈蓬松。
	
用量只需一点点，就能揉出丰富泡沫，深入清洁头皮，告别油腻。🌊
	
重点来了，它的高浓度卷发慕斯技术，能赋予头发空气感，让发根立起来，自然显脸小。
	
使用后，头发不仅清爽，更充满活力和光泽。💫
	
别担心操作复杂，使用方法超简单：
	
1. 先将头发梳理顺;
2. 取适量洗发水于掌心;
3. 轻轻揉搓起泡;
4. 均匀涂抹于头皮上;
5. 轻柔按摩片刻;
6. 最后用温水冲净。
	
每周使用2-3次，即可享受持久蓬松的秀发。🌼
	
高级香味更是锦上添花，让你的日常更加舒心。
	
所以，油头姐妹们，赶紧尝试一下吧！让Living proof带你告别油腻，拥抱清爽蓬松的每一天。🌻#油头推荐洗发水[话题]##蓬松洗发水[话题]##细软塌洗发水[话题]##控油洗发水[话题]##livingproof[话题]# #缕灵丰盈蓬松洗护[话题]# #高颅顶[话题]# #氨基酸洗发水[话题]# #控油蓬松[话题]# #养发高端局[话题]#",normal,62e8b5ab000000001501ae8e,小甜蜜丸子,1.0,1.0,0.0,2.0,Living Proof,正向,"救星, 温和清洁, 避免硅油沉积, 高级香味, 舒心"
缕灵,94,,65e669b0000000000b021453,https://www.xiaohongshu.com/explore/65e669b0000000000b021453?xsec_token=ABGypR1gsAw-d-Qww_nsfPWIHEVHr0TOi9U1_EcH_Mk3E=&xsec_source=pc_search,李佳琦什么时候再上缕灵的干发喷雾啊！,诗裴丝虽然便宜但是就是没有缕灵好用哇[叹气R],normal,5be94220f5218b00018e5eb5,cium,5.0,0.0,1.0,0.0,Living Proof,正向,好用
缕灵,97,,68346a1d000000000f038151,https://www.xiaohongshu.com/explore/68346a1d000000000f038151?xsec_token=ABlKgXaVkgSJxmw02k9CPlU3KTcYsfeZgINuaCvIqyPxY=&xsec_source=pc_search,谁还没被这个控油蓬松洗发水安利过？,"缕灵洗发水骨折清！！！
#油头洗发水[话题]# #洗发水控油蓬松[话题]# #看得见的肽蓬松力[话题]# #洗发水红榜[话题]# #livingproof洗发水[话题]# #缕灵丰盈蓬松洗发水[话题]# #livingproof缕灵洗发水[话题]# #Livingproof缕灵[话题]#",video,62e8b5ab000000001501ae8e,小甜蜜丸子,1.0,0.0,1.0,0.0,Living Proof,正向,"控油蓬松, 洗发水红榜"
缕灵,99,,630acc83000000001902baac,https://www.xiaohongshu.com/explore/630acc83000000001902baac?xsec_token=AB53T2FVhwccHRhQUumMgg80FocFbLIVE85_eeezmRmSI=&xsec_source=pc_search,周边故事Vol.2-郑云龙光影胶片,"缕灵宠粉福利
周边故事Vol.2-郑云龙光影胶片
第二次深陷源于大龙的回眸，深情诠释多面角色。胶片是光影，是一段角色的记录，缕灵希望用这种方式记录下与品牌大使郑云龙的故事，也期待邀请小星星们共同见“郑”秀发灵动之美。收到胶片的小星星们，快来分享你们的独特玩法吧~#Livingproof[话题]# #郑云龙[话题]# #郑云龙Livingproof缕灵科技护发[话题]# #见证每一缕灵动[话题]#",normal,5b9733584b7e830001bae035,Living proof缕灵,96.0,7.0,12.0,1.0,Living Proof,正向,"灵动之美, 秀发灵动"
缕灵,101,,683587c00000000022006e0f,https://www.xiaohongshu.com/explore/683587c00000000022006e0f?xsec_token=ABoL6_A0iBnYBB-ook8n9-6AfV8MhpIh5kVklHPtIef54=&xsec_source=pc_search,油头圆梦了！有油它是真控！！🌿,"探索洗发新境界！
Living proof全效丰盈蓬松洗发水带给你不一样的洗发体验。
	
🌱高级小众，守护你的秀发
	
不管用什么洗发水隔天就油？
那么非常推荐livingproof丰盈蓬松洗发水
以专为油头设计的配方和蠕虫叉红藻提取物、专研蓬蓬肽等控油蓬松的成分，赢得了专业美发沙龙的认可。是🇺🇸专业的沙龙护发品牌，而且香味高级，在使用时享受身心愉悦和放松。
	
🌱护发控油，止痒清爽
	
针对大油头和扁塌问题，这款洗发水能够深层清洁头皮，有效调节油脂分泌，让你的头发保持清爽不油腻，同时滋养发丝，使头发更加顺滑有光泽。
	
🌱直降近200！超值抢购
	
现在参与活动，官网255的洗发水，只需79就能带回家！一起体验拥有清爽秀发的快乐！
#livingproof洗发水[话题]# #缕灵丰盈蓬松洗发水[话题]# #缕灵洗发水[话题]# #洗发水去屑止痒控油蓬松[话题]# #控油止痒[话题]# #油头救星[话题]# #洗发水控油蓬松[话题]# #油头洗发水[话题]# #Livingproof缕灵[话题]# #洗发水[话题]#",normal,62790ce6000000001501745f,bellaaaa,0.0,0.0,1.0,2.0,Living Proof,正向,"高级小众, 专业认可, 香味高级, 深层清洁, 调节油脂, 清爽不油腻, 滋养发丝, 顺滑有光泽, 直降近200, 超值抢购"
缕灵,103,,671b85a2000000001402feb2,https://www.xiaohongshu.com/explore/671b85a2000000001402feb2?xsec_token=AB3Pb_TEGqAfgCzKWy7ausduMYfH2n745azCCZM1GrXJ0=&xsec_source=pc_search,避雷Livingproof天猫旗舰店,收到洗发水发现外包装破损和漏液，第一时间联系客服(中午12点)，客服没有任何解决方案，回复说很忙今天之内回复，等到了晚上7点多还没回复，再次询问，客服闪现之后又消失。。全店铺这次大促也就佳琦直播间这个洗发水链接卖了1万多单，没有其他销量超过1000的产品，试问全店铺就一个员工吗？一天都回复不了一个客诉[石化R]#天猫[话题]##李佳琦双十一[话题]#,normal,5657ff59cb35fb179950c4af,听Elvira,4.0,0.0,18.0,1.0,Living Proof,负向,"破损, 漏液, 客服无解"
缕灵,104,,67f5ecc1000000000f0300db,https://www.xiaohongshu.com/explore/67f5ecc1000000000f0300db?xsec_token=ABKmq0FGUa_03ezBj756dxBz55LoFSrjyRS76L-5x7tVc=&xsec_source=pc_search,跳水价❗️2折拼手速啦❗️,"Living Proof缕灵 我真的相见恨晚！！
油头 细软塌5分钟改头换面!！
✅ 缕灵丰盈蓬松洗发水
👉油性发质/细软发丝扁塌人群
2天不洗头依然清爽蓬松 高颅顶get！
✅ 缕灵每日圆满洗发水
👉毛躁暗哑/干枯没光泽人群
像给头发灌了十全大补汤
吹干后绸缎光泽感绝了！
	
⚠油扁塌姐妹重点冲丰盈系列
回购只有0次和无数次！
#缕灵洗发水[话题]# #livingproof[话题]# #油扁塌洗发水推荐[话题]# #控油蓬松[话题]# #春日养发护发[话题]# #油头洗发水推荐[话题]# #丰盈蓬松洗发水[话题]# #洗发水清仓捡漏[话题]# #洗发水氨基酸[话题]# #洗发水蓬松[话题]#",video,62e8b5ab000000001501ae8e,小甜蜜丸子,8.0,5.0,5.0,3.0,Living Proof,正向,"相见恨晚, 回购只有0次和无数次"
缕灵,105,,6743231d000000000202ac37,https://www.xiaohongshu.com/explore/6743231d000000000202ac37?xsec_token=ABEbNyL_uqbv-ps0zfHvEyqrFUboAiEK9pNhH-vXyFc1E=&xsec_source=pc_search,我的老天奶！你也跳水了！,"我的妈妈呀！
Living proof 麻省理工大满满的黑科技啊！你也跳水了！
一瓶236ml洗发水！一瓶236ml护发素！
直接一套拿走
源540，骨折175
#缕灵丰盈蓬松空气感洗发水[话题]# #livingproof蓬松洗护[话题]# #鬅松烫发[话题]# #蓬松洗发水[话题]# #好用[话题]# #洗发水推荐[话题]# #蓬松发型[话题]# #高颅顶[话题]#  #清仓特价[话题]# #清仓速报[话题]#",normal,65703a8b0000000019013118,Tian tian,2.0,0.0,0.0,0.0,Living Proof,正向,"跳水优惠, 清仓特价, 高颅顶"
缕灵,110,,6455c49d0000000011013de5,https://www.xiaohongshu.com/explore/6455c49d0000000011013de5?xsec_token=ABuJINHplw1_rZVpETEoy2cH7Rv-msWi4F1fezR6DNEXc=&xsec_source=pc_search,❌踩雷洗发水,"Living proof 缕灵洗发水
	
本人属于染发
	
自从用这洗发水
	
洗完后第二天狂掉头皮屑[石化R]
	
只能忍着把它用完[捂脸R]
	
不会回购指数:[星R][星R][星R][星R][星R]
	
#头发扁塌必入蓬松洗发水[话题]# #洗护推荐[话题]# #洗发水测评[话题]# #防脱发洗发水[话题]# #洗发水[话题]#",normal,593923565e87e737c0242e08,momo,5.0,0.0,7.0,0.0,Living Proof,负向,"踩雷, 狂掉头皮屑, 不会回购"
缕灵,116,,6308c991000000001800ca3c,https://www.xiaohongshu.com/explore/6308c991000000001800ca3c?xsec_token=ABncRukOoTUwAvLSvGSshW8nIDgSmA--zC7pGMJ_dOU44=&xsec_source=pc_search,洗完变绒绒,"#郑云龙Livingproof缕灵科技护发[话题]###见证每一缕灵动[话题]# #
收到了“洗完变绒绒”套装，期待缕灵振救我的细软油头[飞吻R][飞吻R][飞吻R]",normal,5e621e5800000000010013c8,萍水相逢,27.0,1.0,3.0,1.0,Living Proof,正向,期待拯救细软油头
缕灵,121,,630b3a69000000001d037944,https://www.xiaohongshu.com/explore/630b3a69000000001d037944?xsec_token=ABRgAHRvtHMCl3fnTnRLRgli7EP9ibxags1lUyYwH4ut0=&xsec_source=pc_search,郑云龙代言的living proof真的给我很大惊喜,#郑云龙Livingproof缕灵科技护发[话题]# #见证每一缕灵动[话题]# #郑云龙[话题]# 之前听过这个牌子，刚好借着大龙的代言，买了这款对于我来说有点贵的洗护产品。我用完觉得特别柔顺，主要它洗的时候虽然是无硅配方，但是并不干涩。冲洗十分容易，香味也是柑橘香味，特别清新。洗完比我之前用的洗发水蓬松，不愧是洗完变绒绒套餐。刚好适合油性发质，刚洗出来效果如图。我试试能坚持几天不油，后续repo跟进。@Living proof缕灵,normal,5f24a9fd000000000101d45c,嘻嘻,49.0,4.0,15.0,3.0,Living Proof,正向,"很大惊喜, 特别柔顺, 并不干涩, 冲洗十分容易, 柑橘香味, 特别清新, 比我之前用的洗发水蓬松, 洗完变绒绒, 适合油性发质"
