search_id,keyword,account_count,rank,merged_rank,account_ranks,note_id,note_table_id,title,type,desc,note_url,video_url,image_list,tag_list,author_id,nickname,last_update_time,liked_count,collected_count,comment_count,share_count,brand_list,spu_list,emotion_dict,evaluation_dict,has_note_detail,has_brand_info,data_crawler_time
722,缕灵,1,92,63.7,小红薯momo:N/A; 我就试试:49; 浪浪山的小妖怪:N/A,684044a30000000012001c73,595.0,细软塌油头真的会谢🥹,normal,"万年细软塌油头终于体会到了发根支棱起来的感觉！
苯人重度油头➕脱发➕头皮瘙痒，在有一天吃完火锅去闺蜜家用了缕灵这款洗发水后，感觉看到了希望之光，果断给自己购入了一套。
这么多年也用了很多牌子的洗发水，但缕灵应该是目前唯一让我感觉洗完后头皮非常轻松舒服，且肉眼可见发根及发丝被“撑起”的，蓬松效果真的顶，止痒效果我也很满意。
以前都是在第二天开始出油并且塌（真的很烦😡），但是缕灵能让我撑到第三天，要是再喷点头皮控油喷雾，好家伙能直接扛到第四天，简直是不愿洗头懒人（没错就是我🤓）的福音！
#油头救星[话题]# #控油蓬松[话题]# #细软塌的秘诀[话题]# #livingproof[话题]# #缕灵蓬松洗发水[话题]# #洗发水分享[话题]#",https://www.xiaohongshu.com/explore/684044a30000000012001c73?xsec_token=ABY94xLt-u0LDCfE7riQxQcCpNNNA5qySJJMqBzYcspTw=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg31iaejudv7ee04a0fif4tteeq50f394g!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31iaejudv7eeg4a0fif4tteeqmt9h070!nd_dft_wlteh_jpg_3""","""油头救星,控油蓬松,细软塌的秘诀,livingproof,缕灵蓬松洗发水,洗发水分享""",5a4089de4eacab6018bfb9da,三木社长,2025-06-04T21:05:40+00:00,4.0,1.0,0.0,1.0,,,,,True,False,2025-06-07T20:18:36.762238+00:00
1052,缕灵,1,93,63.7,小红薯momo:N/A; 我就试试:N/A; 浪浪山的小妖怪:49,67dacea0000000001203ca59,660.0,发现一款可以少洗头的洗发水🤔,normal,"油头困扰，头发总是贴着头皮，显得脸大没气质？😩别急，我来帮你解决！
	
首先，Living proof品牌的全效丰盈蓬松洗发水236ml（25.10到期），是你的救星。这款洗发水富含氨基酸表活，能温和清洁，同时避免硅油的沉积，让你的头发轻盈蓬松。
	
用量只需一点点，就能揉出丰富泡沫，深入清洁头皮，告别油腻。🌊
	
重点来了，它的高浓度卷发慕斯技术，能赋予头发空气感，让发根立起来，自然显脸小。
	
使用后，头发不仅清爽，更充满活力和光泽。💫
	
别担心操作复杂，使用方法超简单：
	
1. 先将头发梳理顺;
2. 取适量洗发水于掌心;
3. 轻轻揉搓起泡;
4. 均匀涂抹于头皮上;
5. 轻柔按摩片刻;
6. 最后用温水冲净。
	
每周使用2-3次，即可享受持久蓬松的秀发。🌼
	
高级香味更是锦上添花，让你的日常更加舒心。
	
所以，油头姐妹们，赶紧尝试一下吧！让Living proof带你告别油腻，拥抱清爽蓬松的每一天。🌻#油头推荐洗发水[话题]##蓬松洗发水[话题]##细软塌洗发水[话题]##控油洗发水[话题]##livingproof[话题]# #缕灵丰盈蓬松洗护[话题]# #高颅顶[话题]# #氨基酸洗发水[话题]# #控油蓬松[话题]# #养发高端局[话题]#",https://www.xiaohongshu.com/explore/67dacea0000000001203ca59?xsec_token=AB20krvcsmxbus9yluSX6VCq-N0abRtuSC8Nw-8ekTn6c=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g00831f7bv8t5mo6g5on8mmllbbke1vsvih8!nd_dft_wlteh_jpg_3""","""油头推荐洗发水,蓬松洗发水,细软塌洗发水,控油洗发水,livingproof,缕灵丰盈蓬松洗护,高颅顶,氨基酸洗发水,控油蓬松,养发高端局""",62e8b5ab000000001501ae8e,小甜蜜丸子,2025-03-19T22:03:51+00:00,1.0,1.0,0.0,2.0,,,,,True,False,2025-06-07T20:52:35.022939+00:00
166,缕灵,2,94,64.97,小红薯momo:43; 我就试试:70; 浪浪山的小妖怪:N/A,65e669b0000000000b021453,42.0,李佳琦什么时候再上缕灵的干发喷雾啊！,normal,诗裴丝虽然便宜但是就是没有缕灵好用哇[叹气R],https://www.xiaohongshu.com/explore/65e669b0000000000b021453?xsec_token=ABGypR1gsAw-d-Qww_nsfPWIHEVHr0TOi9U1_EcH_Mk3E=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg30vumklkplo604bq6vi120nllcqgu21g!nd_dft_wlteh_webp_3""",,5be94220f5218b00018e5eb5,cium,2024-03-05T08:39:12+00:00,5.0,0.0,1.0,0.0,"[""Living Proof"", ""诗裴丝""]","""[\""缕灵的干发喷雾\""]""","{""Living Proof"": ""正向"", ""诗裴丝"": ""负向"", ""缕灵的干发喷雾"": ""正向""}","{""Living Proof"": [""好用""], ""诗裴丝"": [""便宜"", ""没有缕灵好用""], ""缕灵的干发喷雾"": [""好用""]}",True,True,2025-05-30T00:22:23.59066+00:00
723,缕灵,1,95,65.0,小红薯momo:N/A; 我就试试:50; 浪浪山的小妖怪:N/A,683c4504000000002101b72b,596.0,空瓶日记【45】-缕灵蓬松洗发水护发素,normal,"油头觉得很好用，但是必须要用大量护发素，不然用完精油后总觉得尾端有点炸（我烫卷了）
控油能力不错，可以延迟半天一天洗头
洗完确实第二天也是微微蓬松状态
但是我要吐槽那个护发素太难挤了！最后只能旋开直接倒！
以后可能只会回购洗发水
#空瓶记[话题]# #非刚需不消费物尽其用[话题]# #洗发露[话题]# #洗发水分享[话题]# #超赞的洗发水[话题]# #看得见的肽蓬松力[话题]# #护发素[话题]# #油头洗发水[话题]#",https://www.xiaohongshu.com/explore/683c4504000000002101b72b?xsec_token=ABp616IPgr58aQWOJI1apmx-BRz94cZHttvONKOFDwCag=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031i6hibpane5049dubhgdai8dcnmisto!nd_dft_wlteh_jpg_3""","""空瓶记,非刚需不消费物尽其用,洗发露,洗发水分享,超赞的洗发水,看得见的肽蓬松力,护发素,油头洗发水""",58f9a0d56a6a692c1bb3490d,夏天爱眠梦,2025-06-01T20:18:13+00:00,2.0,0.0,0.0,0.0,,,,,True,False,2025-06-07T20:18:36.762238+00:00
1054,缕灵,1,96,66.3,小红薯momo:N/A; 我就试试:N/A; 浪浪山的小妖怪:51,674db447000000000201a137,892.0,坚持不下去了……100份！再见！,normal,"姐妹们今天的主题是“年底清库存”
很疯狂的那种！
	
缕灵家丰盈蓬松洗护
今儿白菜价体验一把
（⚠️注意效期哦）
	
“细软塌姐妹”今天你要犹豫一下
那都是对发量的不尊重
不用刻意用蓬松夹
也不用蓬松喷雾鬅松粉
也不用为弄高颅顶花时间
你就用一次
就能让发根充满蓬张力
	
人生建议！
细软塌姐妹真的得用起来！洗发水➕护发素，这俩就是高楼平地起！#保湿滋润护肤单品[话题]##洗发水[话题]# #鬅松洗发水[话题]# #好用[话题]# #缕灵[话题]# #蓬松[话题]#",https://www.xiaohongshu.com/explore/674db447000000000201a137?xsec_token=AB2ETlZ7kYV5J0qIslQofOyVXTKD7oBZqUDyCtFUqwetU=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg31atig1ecn2705pbg7a5mac8osp8kbs8!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31atig1ecn27g5pbg7a5mac8ol08truo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31atig1ecn2805pbg7a5mac8oarqhfd8!nd_dft_wlteh_jpg_3""","""保湿滋润护肤单品,洗发水,鬅松洗发水,好用,缕灵,蓬松""",65703a8b0000000019013118,Tian tian,2024-12-02T21:21:12+00:00,2.0,1.0,0.0,0.0,,,,,True,False,2025-06-07T20:52:35.022939+00:00
1023,缕灵,2,97,66.7,小红薯momo:N/A; 我就试试:96; 浪浪山的小妖怪:20,68346a1d000000000f038151,153.0,谁还没被这个控油蓬松洗发水安利过？,video,"缕灵洗发水骨折清！！！
#油头洗发水[话题]# #洗发水控油蓬松[话题]# #看得见的肽蓬松力[话题]# #洗发水红榜[话题]# #livingproof洗发水[话题]# #缕灵丰盈蓬松洗发水[话题]# #livingproof缕灵洗发水[话题]# #Livingproof缕灵[话题]#",https://www.xiaohongshu.com/explore/68346a1d000000000f038151?xsec_token=ABlKgXaVkgSJxmw02k9CPlU3KTcYsfeZgINuaCvIqyPxY=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/1040g00g31hus0pvb6akg5on8mmllbbkefr6n410,"""http://sns-img-hw.xhscdn.com/1040g00831hus0pvg6a6g5on8mmllbbkeqggbgn8!nd_dft_wlteh_jpg_3""","""油头洗发水,洗发水控油蓬松,看得见的肽蓬松力,洗发水红榜,livingproof洗发水,缕灵丰盈蓬松洗发水,livingproof缕灵洗发水,Livingproof缕灵""",62e8b5ab000000001501ae8e,小甜蜜丸子,2025-05-26T21:18:22+00:00,1.0,0.0,1.0,0.0,"[""Living Proof""]","""[\""缕灵丰盈蓬松洗发水\""]""","{""Living Proof"": ""正向""}","{""Living Proof"": [""控油蓬松"", ""洗发水红榜""]}",True,True,2025-06-07T20:52:35.022939+00:00
1055,缕灵,1,98,67.6,小红薯momo:N/A; 我就试试:N/A; 浪浪山的小妖怪:52,67e3b9cb000000000903ac0c,893.0,近一年用过最👍的蓬松洗发水🌟,normal,"探索完美发质的秘密，缕灵完美头发日洗发水等你来发现！👩‍🦰
	
一款高级小众的洗发水，专为干枯毛燥、受损脆弱的发质设计
🌿控油、柔顺、蓬松、深度滋养、修复发丝，一个都不少！🌿
	
深入了解它的神奇功效：
1. 深度滋养发丝，让每一根发丝都喝饱水，告别干涩。💧
2. 修复受损发丝，填补毛鳞片空洞，让头发重现光泽。✨
	
用过的小伙伴都说好，你还在等什么？
包邮包税，保税仓发，快来体验顺滑到底的洗头新感受吧！🥰
	
#洗发水[话题]##女士洗发水[话题]##干枯毛燥[话题]##受损发质[话题]##控油[话题]##柔顺[话题]##蓬松[话题]##深度滋养[话题]##修复发丝[话题]#",https://www.xiaohongshu.com/explore/67e3b9cb000000000903ac0c?xsec_token=ABUVZBrOOpHpc1RjARbjDOnMjQ5kfJQFBVlI3H71Ozjk4=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g00831fg2jepdme5g5on8mmllbbkeiou6b2o!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00831fg2jepdme305on8mmllbbkes71of5g!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00831fg2jepdme405on8mmllbbkejv30rt0!nd_dft_wlteh_jpg_3""","""洗发水,女士洗发水,干枯毛燥,受损发质,控油,柔顺,蓬松,深度滋养,修复发丝""",62e8b5ab000000001501ae8e,小甜蜜丸子,2025-03-26T16:24:44+00:00,0.0,0.0,0.0,0.0,,,,,True,False,2025-06-07T20:52:35.022939+00:00
175,缕灵,1,99,67.6,小红薯momo:52; 我就试试:N/A; 浪浪山的小妖怪:N/A,630acc83000000001902baac,50.0,周边故事Vol.2-郑云龙光影胶片,normal,"缕灵宠粉福利
周边故事Vol.2-郑云龙光影胶片
第二次深陷源于大龙的回眸，深情诠释多面角色。胶片是光影，是一段角色的记录，缕灵希望用这种方式记录下与品牌大使郑云龙的故事，也期待邀请小星星们共同见“郑”秀发灵动之美。收到胶片的小星星们，快来分享你们的独特玩法吧~#Livingproof[话题]# #郑云龙[话题]# #郑云龙Livingproof缕灵科技护发[话题]# #见证每一缕灵动[话题]#",https://www.xiaohongshu.com/explore/630acc83000000001902baac?xsec_token=AB53T2FVhwccHRhQUumMgg80FocFbLIVE85_eeezmRmSI=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/01028s016s7wso8aud1010lhqih0tdt2i7!nd_dft_wlteh_jpg_3""","""Livingproof,郑云龙,郑云龙Livingproof缕灵科技护发,见证每一缕灵动""",5b9733584b7e830001bae035,Living proof缕灵,2022-08-28T10:01:40+00:00,96.0,7.0,12.0,1.0,"[""Living Proof"", ""郑云龙""]","""[\""Livingproof缕灵科技护发\""]""","{""Living Proof"": ""正向"", ""Livingproof缕灵科技护发"": ""正向""}","{""Living Proof"": [""灵动之美"", ""秀发灵动""], ""Livingproof缕灵科技护发"": [""灵动之美"", ""秀发灵动""]}",True,True,2025-05-30T00:22:23.59066+00:00
725,缕灵,1,100,67.6,小红薯momo:N/A; 我就试试:52; 浪浪山的小妖怪:N/A,68406f6c000000001101f05a,350.0,这洗发水你就用吧 一用一个不吱声🤭,normal,"不是我说  咱细软塌🉑太难啦！
一到夏天 头发就又油又塌
看着别人的高颅顶再看看自己 哎……
闺蜜看不下去 给我安排了这个缕·灵蓬松小圆瓶
坚持用下来 我也get蓬松高颅顶啦
它们家👋创蓬蓬肽 充盈发芯
48h持久蓬松不是梦‼️
泡沫也很绵密 冲洗完也不干涩 伴随着高级的香调 治愈身心
洗完发根尊滴立起来啦
空气感🈵分
还能舒缓头皮敏·感 🈚️乱七八糟的添加 用着更安心
姐妹们尊滴可44看
毕竟蓬松清爽的头发尊滴会让我们的颜值更上一层楼！
#缕灵[话题]##缕灵洗发水[话题]##livingproof[话题]##洗发水控油蓬松[话题]# #洗护好物[话题]#",https://www.xiaohongshu.com/explore/68406f6c000000001101f05a?xsec_token=ABY94xLt-u0LDCfE7riQxQcAKfwUHoUSnN2AwWgJ5oh_8=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg31iajn9dv7c0g5pidmr7gufeo91kf5jo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31iajn9dv7c005pidmr7gufeo47bese0!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31iajn9dv7c105pidmr7gufeoosu8hto!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31iajn9dv7c205pidmr7gufeoqgkkrc0!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31iajn9dv7c1g5pidmr7gufeop9bnfoo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31iajn9dv7c2g5pidmr7gufeopgg0470!nd_dft_wlteh_jpg_3""","""缕灵,缕灵洗发水,livingproof,洗发水控油蓬松,洗护好物""",664db6cf0000000003033dd8,开心漂亮发大财～,2025-06-05T00:08:13+00:00,31.0,5.0,0.0,1.0,,,,,True,False,2025-06-07T20:18:36.762238+00:00
180,缕灵,2,101,68.42,小红薯momo:57; 我就试试:N/A; 浪浪山的小妖怪:62,683587c00000000022006e0f,55.0,油头圆梦了！有油它是真控！！🌿,normal,"探索洗发新境界！
Living proof全效丰盈蓬松洗发水带给你不一样的洗发体验。
	
🌱高级小众，守护你的秀发
	
不管用什么洗发水隔天就油？
那么非常推荐livingproof丰盈蓬松洗发水
以专为油头设计的配方和蠕虫叉红藻提取物、专研蓬蓬肽等控油蓬松的成分，赢得了专业美发沙龙的认可。是🇺🇸专业的沙龙护发品牌，而且香味高级，在使用时享受身心愉悦和放松。
	
🌱护发控油，止痒清爽
	
针对大油头和扁塌问题，这款洗发水能够深层清洁头皮，有效调节油脂分泌，让你的头发保持清爽不油腻，同时滋养发丝，使头发更加顺滑有光泽。
	
🌱直降近200！超值抢购
	
现在参与活动，官网255的洗发水，只需79就能带回家！一起体验拥有清爽秀发的快乐！
#livingproof洗发水[话题]# #缕灵丰盈蓬松洗发水[话题]# #缕灵洗发水[话题]# #洗发水去屑止痒控油蓬松[话题]# #控油止痒[话题]# #油头救星[话题]# #洗发水控油蓬松[话题]# #油头洗发水[话题]# #Livingproof缕灵[话题]# #洗发水[话题]#",https://www.xiaohongshu.com/explore/683587c00000000022006e0f?xsec_token=ABoL6_A0iBnYBB-ook8n9-6AfV8MhpIh5kVklHPtIef54=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg31hvuh8im6cdg5ojp1jj5at2vh9sgk1o!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31hvuh8im6cag5ojp1jj5at2vbsaujug!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31hvuh8im6cd05ojp1jj5at2vk6hjqh8!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31hvuh8im6cbg5ojp1jj5at2vrqaes5o!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31hvuh8im6cc05ojp1jj5at2v9ihi02o!nd_dft_wlteh_jpg_3""","""livingproof洗发水,缕灵丰盈蓬松洗发水,缕灵洗发水,洗发水去屑止痒控油蓬松,控油止痒,油头救星,洗发水控油蓬松,油头洗发水,Livingproof缕灵,洗发水""",62790ce6000000001501745f,bellaaaa,2025-05-27T17:37:05+00:00,0.0,0.0,1.0,2.0,"[""Living Proof""]","""[\""丰盈蓬松洗发水\""]""","{""Living Proof"": ""正向""}","{""Living Proof"": [""高级小众"", ""专业认可"", ""香味高级"", ""深层清洁"", ""调节油脂"", ""清爽不油腻"", ""滋养发丝"", ""顺滑有光泽"", ""直降近200"", ""超值抢购""]}",True,True,2025-05-30T00:22:23.59066+00:00
1056,缕灵,1,102,68.9,小红薯momo:N/A; 我就试试:N/A; 浪浪山的小妖怪:53,682ab70b000000002100e68f,771.0,油扁塌表示太炸裂。。可以用歹毒形容,normal,"作为一个细软塌发质+大油头
谁能想到有洗发水能治它了？！
每天洗头不到一天就贴头皮的我
用完它头发不受地心引力控制了！
坚挺48+小时不是问题
颅顶增高！脸小一圈不是梦！
	
✅缕灵专研蓬蓬肽
麻省理工团队研发的OFPMA成分
3次使用发丝增粗4.22%！
发根立挺超持久
实测36小时不塌！
✅ 蠕虫叉红藻
阻隔油脂、空气污垢黏附
头发出油速度直接减半！
夏天戴口罩、挤地铁再也不怕粘腻啦！
✅ 复合氨基酸表活
保护头皮环境
不干涩不假滑
tuo发都少了～
	
🔥限时2⃣折❗只要79❗
（对比[桃子R]245💰，赢麻了！）
蓬松发量才是氛围感天花板！
79拥有一颗美女感脑袋，这波血赚！
	
#油头救星[话题]# #油头洗发水[话题]# #洗发水控油蓬松[话题]# #livingproof洗发水[话题]# #Livingproof缕灵[话题]# #缕灵丰盈蓬松洗发水[话题]# #受损发质洗发水[话题]# #修复洗发水[话题]# #洗发水去屑止痒控油蓬松[话题]#",https://www.xiaohongshu.com/explore/682ab70b000000002100e68f?xsec_token=ABCGEbl9BCM0y-JF9YbnnHe7dJFTdlPh78eJuO_lqsoa0=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg31hlcqvc93ojg5ojp1jj5at2vq5ofu9o!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31hlcqvc93oj05ojp1jj5at2v682npd0!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31hlcqvc93oi05ojp1jj5at2vfk803eo!nd_dft_wlteh_jpg_3""","""油头救星,油头洗发水,洗发水控油蓬松,livingproof洗发水,Livingproof缕灵,缕灵丰盈蓬松洗发水,受损发质洗发水,修复洗发水,洗发水去屑止痒控油蓬松""",62790ce6000000001501745f,bellaaaa,2025-05-19T12:43:55+00:00,2.0,0.0,1.0,0.0,,,,,True,False,2025-06-07T20:52:35.022939+00:00
148,缕灵,2,103,69.58,小红薯momo:25; 我就试试:N/A; 浪浪山的小妖怪:96,671b85a2000000001402feb2,26.0,避雷Livingproof天猫旗舰店,normal,收到洗发水发现外包装破损和漏液，第一时间联系客服(中午12点)，客服没有任何解决方案，回复说很忙今天之内回复，等到了晚上7点多还没回复，再次询问，客服闪现之后又消失。。全店铺这次大促也就佳琦直播间这个洗发水链接卖了1万多单，没有其他销量超过1000的产品，试问全店铺就一个员工吗？一天都回复不了一个客诉[石化R]#天猫[话题]##李佳琦双十一[话题]#,https://www.xiaohongshu.com/explore/671b85a2000000001402feb2?xsec_token=AB3Pb_TEGqAfgCzKWy7ausduMYfH2n745azCCZM1GrXJ0=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg319ci9pai6ce04389e4vljh5f1ip0708!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg319ci9pai6ceg4389e4vljh5fbdfscfo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg319ci9pai6cf04389e4vljh5fmluo38o!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg319ci9pai6cfg4389e4vljh5fhfu8bpo!nd_dft_wlteh_jpg_3""","""天猫,李佳琦双十一""",5657ff59cb35fb179950c4af,听Elvira,2024-10-25T20:06:10+00:00,4.0,0.0,18.0,1.0,"[""Living Proof""]","""[\""living proof洗发水\""]""","{""Living Proof"": ""负向""}","{""Living Proof"": [""破损"", ""漏液"", ""客服无解""]}",True,True,2025-05-30T00:22:23.59066+00:00
176,缕灵,2,104,70.15,小红薯momo:53; 我就试试:N/A; 浪浪山的小妖怪:69,67f5ecc1000000000f0300db,51.0,跳水价❗️2折拼手速啦❗️,video,"Living Proof缕灵 我真的相见恨晚！！
油头 细软塌5分钟改头换面!！
✅ 缕灵丰盈蓬松洗发水
👉油性发质/细软发丝扁塌人群
2天不洗头依然清爽蓬松 高颅顶get！
✅ 缕灵每日圆满洗发水
👉毛躁暗哑/干枯没光泽人群
像给头发灌了十全大补汤
吹干后绸缎光泽感绝了！
	
⚠油扁塌姐妹重点冲丰盈系列
回购只有0次和无数次！
#缕灵洗发水[话题]# #livingproof[话题]# #油扁塌洗发水推荐[话题]# #控油蓬松[话题]# #春日养发护发[话题]# #油头洗发水推荐[话题]# #丰盈蓬松洗发水[话题]# #洗发水清仓捡漏[话题]# #洗发水氨基酸[话题]# #洗发水蓬松[话题]#",https://www.xiaohongshu.com/explore/67f5ecc1000000000f0300db?xsec_token=ABKmq0FGUa_03ezBj756dxBz55LoFSrjyRS76L-5x7tVc=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/1040g00g31g1qglngg0d05on8mmllbbkeqnlos80,"""http://sns-img-hw.xhscdn.com/1040g00831g1qglnl02605on8mmllbbke6dt1mk0!nd_dft_wlteh_jpg_3""","""缕灵洗发水,livingproof,油扁塌洗发水推荐,控油蓬松,春日养发护发,油头洗发水推荐,丰盈蓬松洗发水,洗发水清仓捡漏,洗发水氨基酸,洗发水蓬松""",62e8b5ab000000001501ae8e,小甜蜜丸子,2025-04-09T11:42:58+00:00,8.0,5.0,5.0,3.0,"[""Living Proof""]","""[\""缕灵丰盈蓬松洗发水\"",\""缕灵每日圆满洗发水\""]""","{""Living Proof"": ""正向"", ""缕灵丰盈蓬松洗发水"": ""正向"", ""缕灵每日圆满洗发水"": ""正向""}","{""Living Proof"": [""相见恨晚"", ""回购只有0次和无数次""], ""缕灵丰盈蓬松洗发水"": [""改头换面"", ""清爽蓬松"", ""高颅顶get"", ""重点冲""], ""缕灵每日圆满洗发水"": [""十全大补汤"", ""绸缎光泽感"", ""绝了""]}",True,True,2025-05-30T00:22:23.59066+00:00
1057,缕灵,1,105,70.2,小红薯momo:N/A; 我就试试:N/A; 浪浪山的小妖怪:54,6743231d000000000202ac37,174.0,我的老天奶！你也跳水了！,normal,"我的妈妈呀！
Living proof 麻省理工大满满的黑科技啊！你也跳水了！
一瓶236ml洗发水！一瓶236ml护发素！
直接一套拿走
源540，骨折175
#缕灵丰盈蓬松空气感洗发水[话题]# #livingproof蓬松洗护[话题]# #鬅松烫发[话题]# #蓬松洗发水[话题]# #好用[话题]# #洗发水推荐[话题]# #蓬松发型[话题]# #高颅顶[话题]#  #清仓特价[话题]# #清仓速报[话题]#",https://www.xiaohongshu.com/explore/6743231d000000000202ac37?xsec_token=ABEbNyL_uqbv-ps0zfHvEyqrFUboAiEK9pNhH-vXyFc1E=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g00831aj88tvenc005pbg7a5mac8o3hlvi78!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00831aj88tvenc0g5pbg7a5mac8o5fdquvo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00831aj88tvenc105pbg7a5mac8ou5dub1g!nd_dft_wlteh_jpg_3""","""缕灵丰盈蓬松空气感洗发水,livingproof蓬松洗护,鬅松烫发,蓬松洗发水,好用,洗发水推荐,蓬松发型,高颅顶,清仓特价,清仓速报""",65703a8b0000000019013118,Tian tian,2024-11-24T20:59:09+00:00,2.0,0.0,0.0,0.0,"[""Living Proof""]","""[\""缕灵丰盈蓬松空气感洗发水\"",\""蓬松洗护\""]""","{""Living Proof"": ""正向""}","{""Living Proof"": [""跳水优惠"", ""清仓特价"", ""高颅顶""]}",True,True,2025-06-07T20:52:35.022939+00:00
727,缕灵,1,106,70.2,小红薯momo:N/A; 我就试试:54; 浪浪山的小妖怪:N/A,68418d7e000000002102d494,599.0,沙发拉直后变油头怎么办？用这只头皮精华,normal,"作为一个30年沙发爆炸头人士，今年忍不了闷热终于去做了一下拉直，今天在办公室跟同事说我现在头发清爽得不行，终于不炸毛了，然后照镜子一看，哇，又油又塌，piapia打脸，可能是今天北京37度给我热懵了，同事爆笑然后给了我一个头皮精华，回家洗完头顶蓬松得都没发缝了，相比油头顶，我还是喜欢这能让我无痛长高3厘米的高颅顶。
#头皮精华[话题]# #头发护理分享[话题]# #头油[话题]# #缕灵[话题]# #缕灵洗发水[话题]# #livingproof[话题]#",https://www.xiaohongshu.com/explore/68418d7e000000002102d494?xsec_token=ABM16catNEKsZW9cw3Qx9EEJAYR7MoBXOyCKadFBLKeCE=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831ibmgbv2ge704a4f0j45oodo45mmf70!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831ibmgbv2ge7g4a4f0j45oodokg8ipoo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831ibmgbv2ge804a4f0j45oodo6kkd9ag!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831ibmgbv2ge8g4a4f0j45oodonlp0ncg!nd_dft_wlteh_jpg_3""","""头皮精华,头发护理分享,头油,缕灵,缕灵洗发水,livingproof""",5ace085c11be1038fa8861b8,LSC,2025-06-05T20:28:46+00:00,5.0,0.0,3.0,1.0,,,,,True,False,2025-06-07T20:18:36.762238+00:00
728,缕灵,1,107,71.5,小红薯momo:N/A; 我就试试:55; 浪浪山的小妖怪:N/A,678b4d85000000001802a250,600.0,缕灵洗发水,normal,"这几日用了纳豆崽寄的洗发水
质地不油腻
很轻薄
	
用后头发蓬蓬的
掉发严重导致的扁塌
居然不见了
真是惊喜[吐舌头H]
早起淘宝查了一下
叫做缕灵洗发水
据说还是老网红款
奇怪
网红款似乎不是什么褒义词啊
这个为啥如此好用？",https://www.xiaohongshu.com/explore/678b4d85000000001802a250?xsec_token=ABm6cqhSGknzIfVv9vs8EDnqQZZkFl8v79sDFVZvtInMo=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g00831cpnejft0c6g4a18c75fcas7okgihl8!nd_dft_wlteh_jpg_3""",,5a758af611be1012ced32b87,织女会飞了,2025-01-18T14:43:17+00:00,1.0,1.0,0.0,0.0,,,,,True,False,2025-06-07T20:18:36.762238+00:00
