search_id,keyword,search_account,rank,note_id,note_table_id,title,type,desc,note_url,video_url,image_list,tag_list,author_id,nickname,liked_count,collected_count,comment_count,share_count,brand_list,spu_list,emotion_dict,evaluation_dict,has_note_detail,has_brand_info
292,livingproof,小红薯momo,59,67f73ef900000000090165f9,157.0,快消巨头重押高端美妆,normal,"讲惯日化故事的快消巨头——联合利华，正在努力讲高端美妆故事，但从其旗下高端美妆品牌在华闭店、高端美妆CEO辞职等，可窥见这一故事并不好讲。在2025年第二季度，联合利华高端美妆部门高管的变动仍在继续！日前，据cosmetics business报道，联合利华任命Jean-Phillippe Courtois为联合利华高端美妆部门的研发总监。联合利华高端美妆部门于2014年创立，该部门是联合利华高端美容品牌的所在地，包括Murad、Kate Somerville、REN Clean Skincare、TATCHA、Living Proof、Hourglass等品牌📝
	
但，高端美妆的故事真的好讲吗？🧐
	
虽然前文提及的部分高端美妆品牌的业绩有着较好的表现，但并非所有高端美妆的表现都尽如人意。聚焦到联合利华高端美妆品牌的境况来看，在今年2月，联合利华关闭了K18的姊妹品牌Aquis，目前该品牌已在美国停产，但将继续在亚洲提供。而在近日，联合利华旗下高端护肤品牌TATCHA也宣布其淘系海外店铺将于本月月底自主终止营业😢
	
种种来看，联合利华的高端美妆品牌的发展仍然面临一定的挑战，落到高端美妆部门的相关任命上，不论是CEO变动，还是核心研发人员的任命，无一不是联合利华聚焦高端美妆发展的体现，也是应对挑战所作出的举动。与此同时，这也意味着，此时被任命者身上肩负的担子并不小💼
	
另一方面，在中国市场上，部分高端美妆不吃香了是不争的事实，据零售圈援引用Goldman Sachs Research高盛研究报告，后者发布的《The Rise of Chinese Beauty Brands IV: Framing thepremiumization opportunity》报告显示，2021-2024年，中国高端美妆市场复合增长率为下滑3%📉
	
可以看到，联合利华对中国市场、高端美妆市场的重视，但结合上述种种，以及高端美妆市场竞争日趋激烈的现状来看，眼下，联合利华高端美妆的故事并不好讲
	
✨洋仔致力于携手品牌完成小红书站内【洞察诊断+定制化全案】
#品牌营销[话题]# #品牌[话题]# #联合利华[话题]# #美妆[话题]# #高端美妆[话题]#",https://www.xiaohongshu.com/explore/67f73ef900000000090165f9?xsec_token=ABw0rKwuVXZ-YGx56OBET3YQJgjv_R55nzKWSOR_VRwS4=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831g34i260g0dg5pj16n0guejqusngtk0!nd_dft_wlteh_jpg_3""","""品牌营销,品牌,联合利华,美妆,高端美妆""",666135c10000000003033a7a,品牌营销狂热爱好者洋仔,7.0,5.0,0.0,3.0,"[""联合利华"", ""Murad"", ""Kate Somerville"", ""Ren Clean Skincare"", ""Tatcha"", ""Living Proof"", ""Hourglass""]","""[\""Murad\"",\""Kate Somerville\"",\""REN Clean Skincare\"",\""TATCHA\"",\""Living Proof\"",\""Hourglass\""]""","{""联合利华"": ""中立"", ""Murad"": ""中立"", ""Kate Somerville"": ""中立"", ""Ren Clean Skincare"": ""中立"", ""Tatcha"": ""中立"", ""Living Proof"": ""中立"", ""Hourglass"": ""中立""}","{""联合利华"": [""高端美妆挑战"", ""中国市场重视""], ""Murad"": [""高端品牌""], ""Kate Somerville"": [""高端品牌""], ""Ren Clean Skincare"": [""高端品牌""], ""Tatcha"": [""闭店问题""], ""Living Proof"": [""旗下产品表现""], ""Hourglass"": [""高端品牌""]}",True,True
293,livingproof,小红薯momo,60,61bdceb5000000000102e8f1,158.0,混痘敏｜空瓶记会回购｜Living Proof蓬松喷雾,normal,"👧🏻
本人肤质：混合型偏干➕下巴长痘➕轻度敏感➕身体有鸡皮
本人发质：油头
坐标：🇬🇧
护肤追求：美白➕不长痘➕维稳
护肤理念：能行就行不行拉倒
护肤知识：摸爬滚打自我摸索
·
不出意外我又是被路一同安利的
我以前从来没有买过蓬松喷雾
一直以为是智商税 毫无效果
后来发现 确实有用
但也不能算很有用
-
蓬松喷雾其实就是增加头发摩擦力
达到一个蓬松的效果
所以其实并不适合我洗完头就使用
（当然这是针对我个人所言
我洗完头 头发比较软 用了效果不大
比如第二天要散头发很适合
或者第三天要扎丸子头就很适合
-
用法就是喷在发根一点的位置
不要喷到头皮 然后喷完以后使劲抓
就是使劲抓头发 就可以了
一般左右两边各两泵 效果就有了
出来的颅顶就会比较高～
-
总结 会回购
毕竟living proof是蓬松喷雾中的扛把子
但是这一瓶我很可能很难用完
嘎嘎
·
#我的护肤日常[话题]# #护肤[话题]# #蓬松喷雾[话题]# #头发[话题]# #头发蓬松[话题]# #空瓶记[话题]#",https://www.xiaohongshu.com/explore/61bdceb5000000000102e8f1?xsec_token=ABJ7v3E0_Fh3Oj3XTlz6ONlZI3Zxz7j3KX9iMv9zT11w4=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/c60d08e3-111e-3b56-a2d8-1f14756e9ff0!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/95aa0cff-f289-3465-828c-cff47d29020c!nd_dft_wlteh_jpg_3""","""我的护肤日常,护肤,蓬松喷雾,头发,头发蓬松,空瓶记""",5dcfefe60000000001009845,糊糊不说糊涂话,116.0,67.0,8.0,23.0,"[""Living Proof""]","""[\""Living Proof蓬松喷雾\""]""","{""Living Proof"": ""正向""}","{""Living Proof"": [""增加头发摩擦力"", ""适合造型日使用"", ""黑科技产品""]}",True,True
294,livingproof,小红薯momo,61,647719b100000000140253b2,159.0,我的心欢迎你光临,normal,"现在的季节很适合出门旅游
我的出片氛围感神器就是我这一头蓬松柔顺的头发~
但是夏季出门，又是出汗和出油的，头发没一会就趴头皮不说，看着油油的像没洗头一样尴尬！
我最近很爱用这款Living proof律动感蓬松cp，洗完头发可以长时间保持又蓬又软的状态，出门玩再也不用担心头发会趴！
它里面加入了小分子肽——尾穗苋籽肽，可以直接深入发芯，提升发芯支撑力，让头发从发根立起来！
还有蠕虫叉红藻提取物给发丝披上保护膜，后续减少油脂灰尘的附着，让头发持久柔顺飘逸，打造自然蓬松感！
洗的时候也很舒服，很容易就打出绵密的泡沫，温和的就能把头皮及发丝上的脏东西都清洁掉，而且轻轻一冲就干净了，我一般会搭配蓬松护发素使用，用完柔顺不假滑
在外面疯玩一天，头发没怎么出油也不趴~
拍出的照片还是很好看~
#Livingproof缕灵[话题]# #livingproof蓬松洗护[话题]# #洗出律动感蓬松[话题]# #蓬松洗发水[话题]# #好用洗发水[话题]#",https://www.xiaohongshu.com/explore/647719b100000000140253b2?xsec_token=ABV3312Qz9I7wuX6ji0SdbVjsO0s5YpTZtvD-KflGaHWI=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1000g0082j00gfquii0004a6a3m9r1jm68o55cv0!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1000g0082j00gfquii00g4a6a3m9r1jm6jica6a0!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1000g0082j00gfquii0104a6a3m9r1jm6o083c8o!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1000g0082j00gfquii01g4a6a3m9r1jm6nbrbhr8!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1000g0082j00gfquii0204a6a3m9r1jm642fdoc0!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1000g0082j00gfquii02g4a6a3m9r1jm6umceipg!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1000g0082j00gfquii0304a6a3m9r1jm64lqjbko!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1000g0082j00gfquii03g4a6a3m9r1jm6o6at8jo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1000g0082j00gfquii0404a6a3m9r1jm6kcqo7k8!nd_dft_wlteh_jpg_3""","""Livingproof缕灵,livingproof蓬松洗护,洗出律动感蓬松,蓬松洗发水,好用洗发水""",5b2453b0e8ac2b67897fcec6,77鹿而,733.0,118.0,18.0,7.0,"[""Living Proof""]","""[\""Living Proof律动感蓬松洗发水\"",\""Living Proof蓬松喷雾\""]""","{""Living Proof"": ""正向""}","{""Living Proof律动感蓬松洗发水"": [""持久蓬松"", ""温和清洁""], ""Living Proof"": [""减少油脂附着"", ""自然蓬松""]}",True,True
295,livingproof,小红薯momo,62,313cfe19-7a07-487d-944b-06177b8762c4#1748593547131,,,,,,,,,,,,,,,,,,,False,False
296,livingproof,小红薯momo,63,676bf029000000000b0228c7,160.0,黑胶试听｜Living Proof,video,"家人们，圣诞快乐🎄
#欧美音乐[话题]#
#音乐分享[话题]#
#黑胶唱片[话题]#
#黑胶试听[话题]#
#彩胶[话题]#
#bonjovi[话题]#
#邦乔维[话题]#
#forever[话题]#
#livingproof[话题]#
#rock[话题]#",https://www.xiaohongshu.com/explore/676bf029000000000b0228c7?xsec_token=ABNJuRaUaVLtPTSP-vPqLoJ8_AugdlMcCMgwqSwPk5rQ4=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/pre_post/1040g2t031br37aod0k705n2g7srkniknuj364tg,"""http://sns-img-hw.xhscdn.com/1040g00831br39ua3gm005n2g7srkniknmfo0e20!nd_dft_wlteh_jpg_3""","""欧美音乐,音乐分享,黑胶唱片,黑胶试听,彩胶,bonjovi,邦乔维,forever,livingproof,rock""",5c503f37000000001203ca97,Salvatore,5.0,1.0,0.0,1.0,"[""Living Proof""]","""[]""","{""Living Proof"": ""中立""}",,True,True
297,livingproof,小红薯momo,64,68304ce3000000002002a58f,11.0,扒第3/100款洗发水需求文档解密“陷阱”,normal,"#行之有晓[话题]#
缕*L这款洗发水是他们品牌大单品了
品牌口碑也是蛮不错的
	
包装看着平平无奇
在想为啥它能卖200块一瓶洗发水
品牌全线都是无硅油配方
试用之后 和某些国货无硅油真是有差异的
洗感上没有干的完全搓不开头发
惊喜的是冲水后的轻松感
	
没有因为无硅油找代替成分达到顺滑感（比如聚季铵盐-10）
而且在配方设计上面
不是以强清洁强控油为核心
搭配了多糖植物控油成分
考虑到去脂过程中的水分保湿
	
用下来两次洗感确实不错
长期使用可能会头皮健康吧
em有待测试考察
#缕灵洗发水[话题]# #缕灵[话题]# #洗发水测评[话题]#",https://www.xiaohongshu.com/explore/68304ce3000000002002a58f?xsec_token=ABXtemgv23Pae02vDTa51FvfpV65t31DnS-jBeTPnbv3I=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031hqr8smvjq304a4k7s1f7n5tr784ong!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031hqr8smvjq3g4a4k7s1f7n5trkuvm5o!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031hqr8smvjq404a4k7s1f7n5tqh6k6r8!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031hqr8smvjq4g4a4k7s1f7n5tgq30gco!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031hqr8smvjq504a4k7s1f7n5tc42nv70!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031hqr8smvjq5g4a4k7s1f7n5tgq3849g!nd_dft_wlteh_jpg_3""","""行之有晓,缕灵洗发水,缕灵,洗发水测评""",5ad682f311be101be24edcbd,开妆镜也,12.0,3.0,0.0,0.0,"[""Living Proof""]","""[\""Living Proof缕灵洗发水\""]""","{""Living Proof"": ""正向""}","{""Living Proof"": [""无硅油配方"", ""冲水轻松""]}",True,True
298,livingproof,小红薯momo,65,66947f96000000000d00d27b,162.0,最近爱用系列living proof,normal,"Living proof这款detox shampoo好像挺火
就买来试试
感觉的确洗的挺干净的
也不容易出油
conditioner感觉也还不错呢😝",https://www.xiaohongshu.com/explore/66947f96000000000d00d27b?xsec_token=ABCtIfJZVGqhLqKkG1LurB4NrnKZBvVff4MYnf4qGjkvQ=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg3158k05k60u7g4a0psuea388i2eu4l08!nd_dft_wlteh_jpg_3""",,5a581ca1e8ac2b32c0dea112,一个碎碎念的小号🤭😝,6.0,3.0,1.0,3.0,"[""Living Proof""]","""[\""Living Proof Detox洗发水\"",\""Living Proof护发素\""]""","{""Living Proof"": ""正向""}","{""Living Proof Detox洗发水"": [""清洁力强"", ""控油效果好""], ""Living Proof"": [""使用感不错""]}",True,True
299,livingproof,小红薯momo,66,669d6d0c0000000025002aab,163.0,洗个头💆🏻‍♀️,normal,"頭髮一去不回來
	
#offrelax育发液[话题]#  #virtue洗发水[话题]# #livingproof[话题]# #oribe蓬松喷雾[话题]# @Off&Relax @VIRTUE @ORIBE",https://www.xiaohongshu.com/explore/669d6d0c0000000025002aab?xsec_token=ABsjYtuLCo8NrjDN9EzUsK2zEYPoYbNtA3yzHdXx9Y-P4=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg315hdpo2jgo0042bpq5gaarv15bclqd8!nd_dft_wlteh_jpg_3""","""offrelax育发液,virtue洗发水,livingproof,oribe蓬松喷雾""",564420a5f53ee07088296fe1,momo,2.0,0.0,0.0,0.0,"[""Living Proof""]","""[\""Living Proof洗发水\""]""","{""Living Proof"": ""中立""}","{""Living Proof"": [""搭配使用""]}",True,True
300,livingproof,小红薯momo,67,661e20d4000000001c007d19,84.0,章小蕙不得不信！！发质好本命洗发水！高级香,normal,"跟着章小蕙女士入产品真没让我失望！！
Living proof缕灵真的是细软塌救星！
用完就是两天不洗头发还是又蓬又香
✨最重要的是！！它真的是蓬不是干！
-
像他们家的Living proof缕灵丰盈蓬松洗发水
不是靠什么硬控油来让你头发干到炸毛
👊🏻人家是有麻省理工团队研发的黑科技
「蓬蓬肽」成分！
让你的发丝真正蓬松起来
能够让软塌的发根都支棱起来🙋🏻‍♀️
视觉上增高了颅顶 秒变头包脸
而且泡沫很丰富！洗完头皮就是那种清爽呼吸感～
几天不洗也不怎么油💦
-
我搭配还入了他们家的养发真丝乳
对的没看错！人家是免洗的
可以理解为像精油一样~
我一般会在晚上洗完头发干发涂抹～
上头发抹开就被吸收了~不会黏腻！！
我觉得最好用的还有平时出门前
觉得头发毛躁的也可以来一泵
抚平毛躁真的很有一手~
-
味道是那种淡淡的果香+花香💐
很清新是那种特别的高级香的味道
留香也持久~有点像自然体香！！
细软塌姐妹真的不要错过~
#护发养发[话题]# #细软塌头发蓬松秘诀[话题]#
#洗护好物[话题]# #小众洗护[话题]#
#浪漫生活的记录者[话题]##livingproof缕灵[话题]#
#livingproof[话题]##蓬蓬肽增粗发芯[话题]#
#多肽修护发芯[话题]##养出丝缎发[话题]#
#冷门好物[话题]# #油头洗发水[话题]# #伪体香[话题]#",https://www.xiaohongshu.com/explore/661e20d4000000001c007d19?xsec_token=ABa-vS_s2WFNm87QXY82n3gbUPGanJy67rRoPyNmNqMv8=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg311mpa3nl7i0040t1ip199na671ip6i8!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg311mpa3nl7i0g40t1ip199na696ivfjg!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg311l1gvn2n41g40t1ip199na68qsnkg0!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg311l1gvn2n42040t1ip199na65knunoo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g008311mk66fu7i0g40t1ip199na6uhecukg!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g008311mk66fu7i1040t1ip199na6coor0no!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg311l1gvn2n43g40t1ip199na6aqm3b6o!nd_dft_wlteh_jpg_3""","""护发养发,细软塌头发蓬松秘诀,洗护好物,小众洗护,浪漫生活的记录者,livingproof缕灵,livingproof,蓬蓬肽增粗发芯,多肽修护发芯,养出丝缎发,冷门好物,油头洗发水,伪体香""",5591029462a60c7015f0dd46,幸运小狗✨,72.0,33.0,0.0,12.0,"[""Living Proof""]","""[\""丰盈蓬松洗发水\"",\""养发真丝乳\""]""","{""Living Proof"": ""正向""}","{""Living Proof"": [""救星"", ""蓬松"", ""清爽"", ""高级香""]}",True,True
301,livingproof,小红薯momo,68,665b25d90000000015009039,165.0,空瓶记,video,近期空瓶又来喽#空瓶记[话题]# #livingproof洗发水[话题]# #洗发水控油蓬松[话题]# #卸妆水[话题]# #内衣洗衣液[话题]# #补水喷雾[话题]# #保湿喷雾[话题]#,https://www.xiaohongshu.com/explore/665b25d90000000015009039?xsec_token=ABuQN2iJb2Qs53qxIyk81esyH4tNOdKHYK7nTb3nnakLk=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/pre_post/1040g2t0313gmh7io046g4a74kcv008sebvoa4hg,"""http://sns-img-hw.xhscdn.com/1040g2sg313gmjl8g06dg4a74kcv008ses9u1eq0!nd_dft_wgth_jpg_3""","""空瓶记,livingproof洗发水,洗发水控油蓬松,卸妆水,内衣洗衣液,补水喷雾,保湿喷雾""",5b497e004eacab134912238e,胖晴,12.0,2.0,2.0,7.0,"[""Living Proof""]","""[\""洗发水\"",\""卸妆水\"",\""内衣洗衣液\"",\""补水喷雾\"",\""保湿喷雾\""]""","{""Living Proof"": ""正向""}","{""Living Proof"": [""空瓶"", ""控油蓬松""], ""卸妆水"": [""提及""], ""内衣洗衣液"": [""提及""], ""补水喷雾"": [""提及""], ""保湿喷雾"": [""提及""]}",True,True
302,livingproof,小红薯momo,69,62dfd3ef000000001e014c33,46.0,扁塌大油头原地respect 🫡5秒拥有高颅顶！,normal,"感谢Living proof缕灵.的投喂～
-
油扁塌的痛谁懂😢
一天没洗头发就油的不成样子..
贴着头皮的那种！看着整个人憔悴又邋遢
出门约会逛街真的不忍直视！
新get的干发喷雾真的救我于水火之中
出门之前在距离头发15-20cm对着油腻处一喷
再抓两下 发根就支棱起来了！很自然
而且不会留白干涩 还很柔顺光泽
自拍🤳起来氛围感满满 日常真的离不开了！
#干发喷雾[话题]# #发根蓬松[话题]# #油头救星[话题]# #拯救头发油腻的好东西[话题]##Livingproof[话题]# #缕灵[话题]#",https://www.xiaohongshu.com/explore/62dfd3ef000000001e014c33?xsec_token=ABdPB3LOPNgUOF_yPrnsIRpDmmWZW0mMMMeU1gXtFf_oU=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/01027q0170py7oxnbzl0116cw9c0rdztts!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/01027q0170py7oxnbzl0116cw9c1vmunjx!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/01027q0170py7oxnbzl0116cw9c25zhv4h!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/01027q0170py7oxnbzl0116cw9c3o02ojx!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/01027q0170py7oxnbzl0116cw9c4qf7vfl!nd_dft_wlteh_jpg_3""","""干发喷雾,发根蓬松,油头救星,拯救头发油腻的好东西,Livingproof,缕灵""",5bd8daa40c2a0b000116ad71,一只熊,45.0,16.0,18.0,1.0,"[""Living Proof""]","""[\""干发喷雾\"",\""缕灵\""]""","{""Living Proof"": ""正向""}","{""Living Proof"": [""救我于水火"", ""发根蓬松"", ""自然柔顺"", ""氛围感""]}",True,True
303,livingproof,小红薯momo,70,6633c8b5000000001e033ef5,167.0,我真棒，洗发水买成了护发素,normal,"洗的时候感觉很涩
总感觉哪里不对
打开购买记录发现真的不对
#护发素[话题]# #洗发露[话题]# #livingproof护发素[话题]#",https://www.xiaohongshu.com/explore/6633c8b5000000001e033ef5?xsec_token=ABkg2ydjDHZH1Nlh2JMXE6iVrt_Dgk_Qq7WImfZ4pmypA=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg312a8fqdhl2504948lkdfsog3970cu1g!nd_dft_wlteh_jpg_3""","""护发素,洗发露,livingproof护发素""",589b5afe82ec397d88fb6203,Dec.Lan,1.0,0.0,3.0,0.0,"[""Living Proof""]","""[\""Living Proof护发素\""]""","{""Living Proof"": ""负向""}","{""Living Proof"": [""误购"", ""使用感不佳""]}",True,True
304,livingproof,小红薯momo,71,66cd57f2000000001f014dc4,168.0,洗护宝藏🧴好用的洗发水分享｜细油扁塌进！！,video,"我的护发心得来啦！
🍃绿色无广！！！
#洗发水推荐[话题]# #油头救星[话题]# #油头洗发水[话题]# #洗发水控油蓬松[话题]# #控油洗发水分享[话题]# #油头拯救计划[话题]# #油性发质[话题]#",https://www.xiaohongshu.com/explore/66cd57f2000000001f014dc4?xsec_token=ABqC-aJghksnj5hqUEsQWbJhRPcAssvn92DDuUi6C2HXE=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/pre_post/1040g2t03170k61cnju005ncqsrrg9fjtjkrubb0,"""http://sns-img-hw.xhscdn.com/1040g008317077blmk6005ncqsrrg9fjtf38o0bo!nd_dft_wlteh_jpg_3""","""洗发水推荐,油头救星,油头洗发水,洗发水控油蓬松,控油洗发水分享,油头拯救计划,油性发质""",5d9ae6f7000000000100be7d,林零亿🍬,257.0,109.0,12.0,2.0,"[""Blancha"", ""Revlon"", ""L'oréal""]","""[\""BLANCHA头皮清洁膏\"",\""REVLON护发油\"",\""L'Oréal洗发水\""]""","{""Blancha"": ""正向"", ""Revlon"": ""正向"", ""L'oréal"": ""正向"", ""Blancha头皮清洁膏"": ""正向"", ""Revlon护发油"": ""正向"", ""L'oréal洗发水"": ""正向""}","{""Blancha"": [""重要"", ""舒服"", ""清洁保养""], ""Revlon"": [""喜欢"", ""流动快"", ""奶香奶香的""], ""L'oréal"": [""蓬松干爽"", ""香味高级"", ""便宜大瓶""], ""Blancha头皮清洁膏"": [""质地像身体磨砂膏"", ""洗起来很舒服"", ""每次洗完感觉头发像在搓盘子一样""], ""Revlon护发油"": [""不会黏腻"", ""味道很好闻"", ""适合染烫发质""], ""L'oréal洗发水"": [""起泡超级快"", ""香味清新"", ""适合油头星人""]}",True,True
305,livingproof,小红薯momo,72,65d84bde000000000102b35e,169.0,细！软！塌！沙！发！的！爹！！！！！！,normal,"有没有人跟我一样是头巨油但发尾超干的！ok！有的话请往下看！！
这俩一个枯木逢春！一个扁头救星！这套组合拳下来，头发直接爽得原地喊爹！！！！！！！！！
	
living proof蓬松洗发水
这玩意简直就是本油臭头天菜，每次洗完头脑袋都有一种开过光的清爽舒服，它的核心成分 蓬蓬肽
可以深入头发发芯，让发丝饱满充盈做到真正由内而外蓬松，谁懂，细软塌直接飞升高颅顶，发丝根根分明，都是支棱起来的，轻松get高颅顶，but干涩不了一点，爽飞了
	
后续再上living proof养发真丝瓶
半干状态或者干发用都可以
说实话已经很久没用过这么感天动地的免洗精华乳了！！！！就这个触感，这个质地谁用不滑！！！涂上不洗直接睡，涂完头发的超级好闻，是淡淡的果木混合香~留香时间很长，第二天你就能感觉到头发丝儿就跟从来没有烫染过的光泽柔顺感，每一根头发都活过来了！！！头顶清爽头发柔顺不是梦！！
	
#控油洗发水[话题]# #油头救星[话题]# #头发护理[话题]# #冷门好物[话题]# #头发扁塌必入蓬松洗发水[话题]#
#油头洗发水[话题]##livingproof缕灵[话题]# #宝藏洗护[话题]##洗护好物[话题]#",https://www.xiaohongshu.com/explore/65d84bde000000000102b35e?xsec_token=ABVLHeorKC2ZOBLYyifYd487e89Wzl6A_vaxOW1dKEGIo=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg30vgtg40vls005oi38sfk1rh7nd92i88!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg30vgtg40vls0g5oi38sfk1rh7fvhjq20!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg30vgtg40vls105oi38sfk1rh7fulth70!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg30vgtg40vls1g5oi38sfk1rh7md7idoo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg30vgtg40vls205oi38sfk1rh76nsmiao!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg30vgtg40vls2g5oi38sfk1rh7tfr6e5o!nd_dft_wlteh_jpg_3""","""控油洗发水,油头救星,头发护理,冷门好物,头发扁塌必入蓬松洗发水,油头洗发水,livingproof缕灵,宝藏洗护,洗护好物""",6243471f000000001000ee27,eggiooo,81.0,54.0,29.0,10.0,"[""Living Proof""]","""[\""蓬松洗发水\"",\""养发真丝瓶\"",\""缕灵丰盈蓬松空气感洗发水\"",\""livingproof蓬松洗护\""]""","{""Living Proof"": ""正向""}","{""Living Proof"": [""开光清爽"", ""高颅顶"", ""光泽柔顺"", ""必入"", ""感天动地""]}",True,True
306,livingproof,小红薯momo,73,6600e94e00000000120304bc,170.0,living proof空瓶,normal,"买大瓶洗护用品感觉像是在维持一场旷日持久的婚姻，从全网搜“前女友”测评，到小样试用，再到私定终身，不管考察期再怎么小心翼翼，时间久了总觉得哪里不对。
这瓶是我用完小瓶后复购的，当时觉得确实用完发根蓬松，清洁力度一般，长发需要洗2-3次才能彻底洗干净，不然发丝上会有白色小点点，算是可以容忍的小瑕疵。但是对于沙发人士，必须要搭配护发素，每周至少用1-2次发膜，不然发梢特别容易干枯毛躁。所以……婚姻也一样？不光要对方给力，自己也要精心维护？？[石化R]",https://www.xiaohongshu.com/explore/6600e94e00000000120304bc?xsec_token=ABUNXgWjwZTFI6NXw7p7fELYuEw52owlJ8q_xiElvtjIo=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g008310oin5066g004bnje7j3dklp9a6m9lo!nd_dft_wlteh_jpg_3""",,5bdda636c05f1900019fd2b9,醉后变身小怪兽,0.0,0.0,0.0,0.0,"[""Living Proof""]","""[\""洗发水\""]""","{""Living Proof"": ""中立""}","{""Living Proof"": [""清洁力度一般"", ""需搭配护发素"", ""发梢干枯""]}",True,True
307,livingproof,小红薯momo,74,a9376349-75b3-4018-b2a3-9dab2fea1952#1748593654138,,,,,,,,,,,,,,,,,,,False,False
308,livingproof,小红薯momo,75,624546770000000001025fa8,171.0,元气少女妆,video,##干发喷雾[话题]##蓬松头发[话题]# Living proof 干发喷雾,https://www.xiaohongshu.com/explore/624546770000000001025fa8?xsec_token=ABUGXX0pn8eTluITHexOqeXdH0vJWP1QtO5AFdgaJzypU=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/pre_post/01023v01knry4ksdzqs020ueu3h0l2qhje,"""http://sns-img-hw.xhscdn.com/01023v01knry4ksdzqs010uflxd00w464f!nd_dft_wlteh_jpg_3""","""干发喷雾,蓬松头发""",5ffa8e110000000001002234,汐子ing,1329.0,291.0,20.0,6.0,"[""Living Proof""]","""[\""干发喷雾\""]""","{""Living Proof"": ""正向""}","{""Living Proof"": [""元气少女妆"", ""蓬松""]}",True,True
